"01.w_Defects/buffer_underrun_dynamic.c:354","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:373","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:391","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:407","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:426","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:438","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:44","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:465","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:483","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:499","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:518","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:531","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:558","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:577","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:605","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:623","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:647","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:64","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:678","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:700","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:720","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:750","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:777","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:79","/*ERROR:Buffer Underrun*/"
"01.w_Defects/buffer_underrun_dynamic.c:96","/*ERROR:Buffer Underrun*/"
"01.w_Defects/cmp_funcadr.c:26","/*ERROR:compare function address with NULL*/"
"01.w_Defects/cmp_funcadr.c:48","/*ERROR:compare function address with NULL*/"
"01.w_Defects/conflicting_cond.c:103","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:118","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:137","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:157","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:177","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:199","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:24","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:43","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:62","/*ERROR:contradict condition*/"
"01.w_Defects/conflicting_cond.c:83","/*ERROR:contradict condition*/"
"01.w_Defects/data_lost.c:105","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:117","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:134","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:144","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:157","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:169","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:181","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:197","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:208","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:21","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:225","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:239","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:255","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:33","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:45","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:57","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:69","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:81","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_lost.c:93","/*ERROR:Integer precision lost because of cast*/"
"01.w_Defects/data_overflow.c:108","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:125","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:141","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:153","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:165","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:177","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:190","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:204","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:216","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:228","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:245","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:24","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:257","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:275","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:290","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:307","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:318","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:334","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:350","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:36","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:48","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:60","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:72","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:84","/*ERROR:Data Overflow*/"
"01.w_Defects/data_overflow.c:96","/*ERROR:Data Overflow*/"
"01.w_Defects/data_underflow.c:111","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:123","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:140","/*ERROR:Data Under*/"
"01.w_Defects/data_underflow.c:152","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:170","/*ERROR:Data underflow*/"
"01.w_Defects/data_underflow.c:20","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:32","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:46","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:58","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:70","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:81","/*ERROR:Data Underflow*/"
"01.w_Defects/data_underflow.c:96","/*ERROR:Data Underflow*/"
"01.w_Defects/dead_code.c:116","/* ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:133","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:150","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:168","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:190","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:207","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:228","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:23","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:248","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:40","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:61","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:77","/*ERROR:Dead Code*/"
"01.w_Defects/dead_code.c:99","/* ERROR:Dead Code*/"
"01.w_Defects/dead_lock.c:196","/*ERROR:Dead Lock*/"
"01.w_Defects/dead_lock.c:345","/*ERROR:Dead Lock*/"
"01.w_Defects/dead_lock.c:502","/*ERROR:Dead Lock*/"
"01.w_Defects/dead_lock.c:629","/*ERROR:Dead Lock*/"
"01.w_Defects/dead_lock.c:62","/*ERROR:Dead Lock*/"
"01.w_Defects/deletion_of_data_structure_sentinel.c:25","/*ERROR:Deletion of a data structure sentinel*/"
"01.w_Defects/deletion_of_data_structure_sentinel.c:40","/*ERROR:Deletion of a data structure sentinel*/"
"01.w_Defects/deletion_of_data_structure_sentinel.c:61","/*ERROR:Deletion of a data structure sentinel*/"
"01.w_Defects/double_free.c:101","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:115","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:131","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:149","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:168","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:187","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:204","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:222","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:22","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:43","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:64","/*ERROR:Double free*/"
"01.w_Defects/double_free.c:87","/*ERROR:Double free*/"
"01.w_Defects/double_lock.c:141","/*ERROR:Double Lock*/"
"01.w_Defects/double_lock.c:209","/*ERROR:Double Lock*/"
"01.w_Defects/double_lock.c:42","/*ERROR:Double Lock*/"
"01.w_Defects/double_lock.c:94","/*ERROR:Double Lock*/"
"01.w_Defects/double_release.c:133","/*ERROR:Double UnLock*/"
"01.w_Defects/double_release.c:178","/*ERROR:Double UnLock*/"
"01.w_Defects/double_release.c:226","/*ERROR:Double UnLock*/"
"01.w_Defects/double_release.c:283","/*ERROR:Double UnLock*/"
"01.w_Defects/double_release.c:35","/*ERROR:Double UnLock*/"
"01.w_Defects/endless_loop.c:111","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:133","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:150","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:166","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:24","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:41","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:57","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:74","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/endless_loop.c:95","/*ERROR:Unintentional end less loop*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:103","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:115","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:128","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:141","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:155","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:170","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:187","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:229","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:22","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:239","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:262","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:36","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:47","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:62","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_nondynamic_allocated_memory.c:86","/*ERROR:Free memory not allocated dynamically*/"
"01.w_Defects/free_null_pointer.c:110","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:151","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:209","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:23","/*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:242","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:288","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:338","NULL;/*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:36","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:397","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:459","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:490","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:550","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:56","(buf);/*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/free_null_pointer.c:85","*//*ERROR:Freeing a NULL pointer*/"
"01.w_Defects/func_pointer.c:123","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:172","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:256","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:285","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:308","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:352","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:375","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:419","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:42","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:454","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:485","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:538","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:592","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:61","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/func_pointer.c:81","/*ERROR:Bad function pointer casting*/"
"01.w_Defects/function_return_value_unchecked.c:116","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:171","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:211","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:238","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:256","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:294","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:310","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:334","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:346","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:364","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:377","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:391","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:430","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:48","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:69","/*ERROR:Return value of function never checked*/"
"01.w_Defects/function_return_value_unchecked.c:86","/*ERROR:Return value of function never checked*/"
"01.w_Defects/improper_termination_of_block.c:22","/*ERROR:Improper termination of block*/"
"01.w_Defects/improper_termination_of_block.c:38","/*ERROR:Improper termination of block*/"
"01.w_Defects/improper_termination_of_block.c:52","/*ERROR:Improper termination of block*/"
"01.w_Defects/improper_termination_of_block.c:67","/*ERROR:Improper termination of block*/"
"01.w_Defects/insign_code.c:24","/*ERROR:Useless Assignment */"
"01.w_Defects/invalid_extern.c:20","/*ERROR:Bad extern type for global variable*/"
"01.w_Defects/invalid_extern.c:21","/*ERROR:Bad extern type for global variable*/"
"01.w_Defects/invalid_extern.c:22","/*ERROR:Bad extern type for global variable*/"
"01.w_Defects/invalid_extern.c:23","/*ERROR:Bad extern type for global variable*/"
"01.w_Defects/invalid_extern.c:24","/*ERROR:Bad extern type for global variable*/"
"01.w_Defects/invalid_extern.c:27","/*ERROR:Bad extern type for global variable*/"
"01.w_Defects/invalid_memory_access.c:105","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:133","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:147","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:188","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:210","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:224","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:270","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:294","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:320","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:371","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:432","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:45","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:476","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:516","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:568","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:622","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/invalid_memory_access.c:84","/*ERROR:Invalid memory access to already freed area*/"
"01.w_Defects/littlemem_st.c:117","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:144","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:185","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:228","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:272","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:307","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:343","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:36","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:55","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:73","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/littlemem_st.c:92","/*ERROR:Little Memory or Overflow*/"
"01.w_Defects/lock_never_unlock.c:149","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:215","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:266","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:311","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:403","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:454","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:45","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:556","/* ERROR:Lock Never Unlock */"
"01.w_Defects/lock_never_unlock.c:92","/* ERROR:Lock Never Unlock */"
"01.w_Defects/memory_allocation_failure.c:103","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:122","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:181","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:219","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:257","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:281","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:320","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:384","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:422","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:44","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:486","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:531","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:56","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:641","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:697","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_allocation_failure.c:75","/*ERROR:Memory allocation failure */"
"01.w_Defects/memory_leak.c:112","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:143","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:164","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:212","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:228","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:245","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:25","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:267","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:308","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:348","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:373","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:399","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:417","/*ERROR:Memory Leakage */"
"01.w_Defects/memory_leak.c:445","/*ERROR:Memory Leakage */"
