"01.w_Defects/free_nondynamic_allocated_memory.c:229","warning: Argument to free() is the address of the local variable 'free_nondynamic_allocated_memory_st', which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:22","warning: Argument to free() is the address of a global variable, which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:239","warning: Argument to free() is the address of a global variable, which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:262","warning: Argument to free() is the address of a global variable, which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:36","warning: Argument to free() is the address of a global variable, which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:48","warning: Argument to free() is the address of a global variable, which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:62","warning: Argument to free() is the address of the local variable 'ptr1', which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:82","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/free_nondynamic_allocated_memory.c:86","warning: Argument to free() is the address of the local variable 'pbuf', which is not memory allocated by malloc() [clang-analyzer-unix.Malloc]"
"01.w_Defects/free_nondynamic_allocated_memory.c:98","warning: Value stored to 'ptr2' during its initialization is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/free_nondynamic_allocated_memory.c:99","warning: Value stored to 'ptr3' during its initialization is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/free_null_pointer.c:109","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/free_null_pointer.c:109","warning: Null pointer passed as an argument to a 'nonnull' parameter [clang-analyzer-core.NonNullParamChecker]"
"01.w_Defects/free_null_pointer.c:146","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/free_null_pointer.c:241","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/free_null_pointer.c:241","warning: Null pointer passed as an argument to a 'nonnull' parameter [clang-analyzer-core.NonNullParamChecker]"
"01.w_Defects/free_null_pointer.c:275","warning: Array access (from variable 'free_null_pointer_009dst') results in a null pointer dereference [clang-analyzer-core.NullDereference]"
"01.w_Defects/free_null_pointer.c:275","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/free_null_pointer.c:320","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/free_null_pointer.c:419","warning: Value stored to 'ret' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/free_null_pointer.c:420","warning: Value stored to 'p' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/free_null_pointer.c:452","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/free_null_pointer.c:452","warning: Value stored to 'a' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/free_null_pointer.c:483","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/function_return_value_unchecked.c:108","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/function_return_value_unchecked.c:393","warning: Value stored to 'i' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/function_return_value_unchecked.c:398","warning: Value stored to 'i' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/improper_termination_of_block.c:38","warning: if statement has empty body [clang-diagnostic-empty-body]"
"01.w_Defects/insign_code.c:24","warning: Value stored to 'i' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/invalid_memory_access.c:102","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/invalid_memory_access.c:133","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:147","warning: Value stored to 'count' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/invalid_memory_access.c:181","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/invalid_memory_access.c:205","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/invalid_memory_access.c:210","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/invalid_memory_access.c:224","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:265","warning: Access to field 'a' results in a dereference of a null pointer (loaded from field 's1') [clang-analyzer-core.NullDereference]"
"01.w_Defects/invalid_memory_access.c:270","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:33","warning: pointer/integer type mismatch in conditional expression ('int *' and 'int') [clang-diagnostic-conditional-type-mismatch]"
"01.w_Defects/invalid_memory_access.c:371","warning: Access to field 'a' results in a dereference of a null pointer (loaded from variable 's') [clang-analyzer-core.NullDereference]"
"01.w_Defects/invalid_memory_access.c:371","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:410","warning: Value stored to 'i' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/invalid_memory_access.c:422","warning: Value stored to 'i' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/invalid_memory_access.c:432","warning: Access to field 'a' results in a dereference of a null pointer (loaded from variable 'invalid_memory_access_013_s_001_s_gbl') [clang-analyzer-core.NullDereference]"
"01.w_Defects/invalid_memory_access.c:432","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:45","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/invalid_memory_access.c:45","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:45","warning: Value stored to 'a' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/invalid_memory_access.c:516","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:532","warning: Value stored to 'str' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/invalid_memory_access.c:560","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/invalid_memory_access.c:568","warning: Array access (from variable 'invalid_memory_access_016_doubleptr_gbl') results in a null pointer dereference [clang-analyzer-core.NullDereference]"
"01.w_Defects/invalid_memory_access.c:568","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/invalid_memory_access.c:611","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/invalid_memory_access.c:622","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/invalid_memory_access.c:622","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/invalid_memory_access.c:84","warning: Use of memory after it is freed [clang-analyzer-unix.Malloc]"
"01.w_Defects/littlemem_st.c:36","warning: Value stored to 'ret' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/littlemem_st.c:93","warning: Address of stack memory associated with local variable 'buf' is still referred to by the global variable 'littlemem_st_004_s_001_gbl_str' upon returning to the caller. This will be a dangling reference [clang-analyzer-core.StackAddressEscape]"
"01.w_Defects/lock_never_unlock.c:228","warning: Value stored to 'ip' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/lock_never_unlock.c:325","warning: Value stored to 'ip' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_allocation_failure.c:268","warning: Potential memory leak [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_allocation_failure.c:281","warning: Value stored to 'buf' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_allocation_failure.c:447","warning: Value stored to 'a' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_allocation_failure.c:494","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/memory_allocation_failure.c:513","warning: Function call argument is an uninitialized value [clang-analyzer-core.CallAndMessage]"
"01.w_Defects/memory_allocation_failure.c:576","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/memory_allocation_failure.c:81","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/memory_leak.c:120","warning: Potential leak of memory pointed to by 'ptr' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:151","warning: Potential leak of memory pointed to by 'dptr' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:212","warning: Value stored to 'p' during its initialization is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_leak.c:219","warning: Potential leak of memory pointed to by 'p' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:228","warning: Value stored to 'p' during its initialization is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_leak.c:232","warning: implicit conversion from 'double' to 'int' changes value from 1.5 to 1 [clang-diagnostic-literal-conversion]"
"01.w_Defects/memory_leak.c:236","warning: Potential leak of memory pointed to by 'p' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:245","warning: Value stored to 'p1' during its initialization is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_leak.c:248","warning: Potential leak of memory pointed to by 'p1' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:270","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/memory_leak.c:276","warning: Potential leak of memory pointed to by 'un.u1' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:276","warning: Value stored to 'buf' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_leak.c:308","warning: Value stored to 'p' during its initialization is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_leak.c:311","warning: Potential leak of memory pointed to by 'p' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:359","warning: Potential leak of memory pointed to by 'p' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:372","warning: Value stored to 'fptr' during its initialization is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_leak.c:382","warning: Value stored to 'fptr1' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/memory_leak.c:384","warning: Potential leak of memory pointed to by 'fptr1' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:402","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/memory_leak.c:404","warning: Potential leak of memory pointed to by 'str1' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:424","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/memory_leak.c:424","warning: Null pointer passed as an argument to a 'nonnull' parameter [clang-analyzer-core.NonNullParamChecker]"
"01.w_Defects/memory_leak.c:517","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/memory_leak.c:73","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/memory_leak.c:74","warning: Potential leak of memory pointed to by 'str1' [clang-analyzer-unix.Malloc]"
"01.w_Defects/memory_leak.c:96","warning: Access to field 'buf' results in a dereference of a null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/memory_leak.c:96","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/not_return.c:24","warning: control may reach end of non-void function [clang-diagnostic-return-type]"
"01.w_Defects/not_return.c:50","warning: control may reach end of non-void function [clang-diagnostic-return-type]"
"01.w_Defects/not_return.c:76","warning: control may reach end of non-void function [clang-diagnostic-return-type]"
"01.w_Defects/not_return.c:99","warning: control may reach end of non-void function [clang-diagnostic-return-type]"
"01.w_Defects/null_pointer.c:117","warning: Dereference of null pointer (loaded from variable 'p') [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:142","warning: Dereference of null pointer (loaded from variable 'p') [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:159","warning: Dereference of null pointer (loaded from variable 'p1') [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:173","warning: Dereference of null pointer (loaded from variable 'p2') [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:180","warning: Array access (from variable 'p') results in a null pointer dereference [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:238","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/null_pointer.c:238","warning: Null pointer passed as an argument to a 'nonnull' parameter [clang-analyzer-core.NonNullParamChecker]"
"01.w_Defects/null_pointer.c:23","warning: Dereference of null pointer (loaded from variable 'p') [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:334","warning: Array access (from variable 'null_pointer_017dst') results in a null pointer dereference [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:334","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/null_pointer.c:34","warning: Dereference of null pointer (loaded from variable 'p') [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:47","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:63","warning: Access to field 'a' results in a dereference of a null pointer (loaded from variable 'p') [clang-analyzer-core.NullDereference]"
"01.w_Defects/null_pointer.c:94","warning: Dereference of null pointer [clang-analyzer-core.NullDereference]"
"01.w_Defects/overrun_st.c:158","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:21","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:320","warning: Assigned value is garbage or undefined [clang-analyzer-core.uninitialized.Assign]"
"01.w_Defects/overrun_st.c:320","warning: Value stored to 'ret' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/overrun_st.c:32","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:44","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:44","warning: Assigned value is garbage or undefined [clang-analyzer-core.uninitialized.Assign]"
"01.w_Defects/overrun_st.c:44","warning: Value stored to 'ret' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/overrun_st.c:55","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:66","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:706","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:749","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:77","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/overrun_st.c:88","warning: array index 5 is past the end of the array (which contains 5 elements) [clang-diagnostic-array-bounds]"
"01.w_Defects/ow_memcpy.c:41","warning: Assigned value is garbage or undefined [clang-analyzer-core.uninitialized.Assign]"
"01.w_Defects/ptr_subtraction.c:35","warning: Value stored to 'buf' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/race_condition.c:332","warning: Value stored to 'ip' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/race_condition.c:352","warning: Value stored to 'ip' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/return_local.c:19","warning: address of stack memory associated with local variable 'buf' returned [clang-diagnostic-return-stack-address]"
"01.w_Defects/return_local.c:19","warning: Address of stack memory associated with local variable 'buf' returned to caller [clang-analyzer-core.StackAddressEscape]"
"01.w_Defects/sleep_lock.c:28","warning: 'NULL' macro redefined [clang-diagnostic-macro-redefined]"
"01.w_Defects/st_cross_thread_access.c:144","warning: Address of stack memory associated with local variable 'arr' is still referred to by the global variable 'st_cross_thread_access_002_glb_ptr' upon returning to the caller. This will be a dangling reference [clang-analyzer-core.StackAddressEscape]"
"01.w_Defects/st_cross_thread_access.c:232","warning: Address of stack memory associated with local variable 'fptr' is still referred to by the global variable 'st_cross_thread_access_003_glb_ptr' upon returning to the caller. This will be a dangling reference [clang-analyzer-core.StackAddressEscape]"
"01.w_Defects/st_cross_thread_access.c:335","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/st_cross_thread_access.c:400","warning: Address of stack memory associated with local variable 'arr1' is still referred to by the global variable 'p' upon returning to the caller. This will be a dangling reference [clang-analyzer-core.StackAddressEscape]"
"01.w_Defects/st_cross_thread_access.c:56","warning: Address of stack memory associated with local variable 'arr' is still referred to by the global variable 'st_cross_thread_access_001_glb_ptr' upon returning to the caller. This will be a dangling reference [clang-analyzer-core.StackAddressEscape]"
"01.w_Defects/stubs.c:36","warning: '/*' within block comment [clang-diagnostic-comment]"
"01.w_Defects/st_underrun.c:115","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/st_underrun.c:137","warning: Value stored to 's2' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/st_underrun.c:169","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/st_underrun.c:195","warning: Value stored to 'c' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/st_underrun.c:204","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/st_underrun.c:204","warning: String copy function overflows destination buffer [clang-analyzer-]"
"01.w_Defects/st_underrun.c:229","warning: Value stored to 'c' is never read [clang-analyzer-deadcode.DeadStores]"
"01.w_Defects/st_underrun.c:23","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
"01.w_Defects/st_underrun.c:61","warning: Call to function 'strcpy' is insecure as it does not provide bounding of the memory buffer. Replace unbounded copy functions with analogous functions that support length arguments such as 'strlcpy'. CWE-119 [clang-analyzer-security.insecureAPI.strcpy]"
